COUNTY,PARKING,FEE,LATITUDE,LONGITUDE,NAME,LOCATION,DESCRIPTION
Santa Barbara,No,No,34.016464,-119.362182,Landing Cove (E. Anacapa Island),N.E. end of East Anacapa Island,"Boating access point, part of Channel Islands Nat'l Park"
Santa Barbara,No,No,34.011009,-119.419478,Anacapa Island,"Offshore, 32 nautical miles S.W. of Ventura",Channel Islands Nat'l Park
Santa Barbara,No,Yes,34.01398,-119.368042,Campground (E. Anacapa Island),".5 mi. S.W. of Landing Cove, East Anacapa Island","Campsites, no water, reservations required, part of Channel Islands Nat'l Park"
Santa Barbara,No,No,33.482189,-119.029729,Landing Cove (Santa Barbara Island),N.E. end of Santa Barbara Island,"Boating access point, part of Channel Islands Nat'l Park"
Santa Barbara,No,Yes,33.479985,-119.028972,Campground (Santa Barbara Island),".5 mi. S. of Landing Cove, Santa Barbara Island","Campsites, no water, reservations required, part of Channel Islands Nat'l Park"
Santa Barbara,No,No,33.477422999999995,-119.039519,Santa Barbara Island,"Offshore, 63 nautical miles S.E. of Santa Barbara",Channel Islands Nat'l Park
Ventura,Yes,No,34.372602,-119.477316,Rincon Point,"Off Hwy. 101 at Bates Rd., turn east to parking area",Surf spot
Ventura,Yes,No,34.369717,-119.454796,Coastal Trail (Ventura Co.),Seaward of Hwy. 101 from Rincon Point to Beacon's Beach,Multi-use trail seaward of Hwy. 101
Ventura,Yes,No,34.363976,-119.449925,La Conchita Beach,Along Hwy. 101 between Rincon Point and Mussel Shoals,Beach access from Coastal Trail and via underpass from La Conchita community
Ventura,Yes,No,34.355636,-119.44231200000002,Mussel Shoals Beach,"W. of old Pacific Coast Hwy., Mussel Shoals","Access to beach via Coastal Trail, plus limited public parking near turn-off from Hwy. 101"
Ventura,Yes,No,34.355833000000004,-119.431808,Punta Gorda Beach,Along Hwy. 101 between Mussel Shoals and Beacon's Beach,Beach access from Coastal Trail and via underpass from public parking lot inland side of Hwy. 101
Ventura,Yes,No,34.351054,-119.426478,Beacon's Beach,"N. end of old Pacific Coast Hwy., 1 mi. N. of Sea Cliff freeway exit",Beach access via Coastal Trail and via underpass from inland side of Hwy. 101
Ventura,Yes,Yes,34.337563,-119.410701,Hobson Beach County Park,Off old Pacific Coast Hwy. just S. of Sea Cliff,Day use and camping
Ventura,Yes,Yes,34.327861,-119.397826,Rincon Parkway (North),"Along old Pacific Coast Hwy., between Hobson and Faria County Parks",Roadside camping for self-contained RVs
Ventura,Yes,Yes,34.318912,-119.390735,Faria County Park,Old Pacific Coast Hwy. at Pitas Point,Day use and camping
Ventura,Yes,No,34.321141,-119.376154,Mondos,"Along old Pacific Coast Hwy., between two parts of Faria community",Surf spot
Ventura,Yes,No,34.316364,-119.36499,Solimar Beach (North),"W. of old Pacific Coast Hwy., 500 ft. N. of Solimar Community, Solimar Beach","Beach access over riprap revetment, roadside parking"
Ventura,Yes,No,34.308658,-119.354734,Solimar Beach (South),"W. of old Pacific Coast Hwy., 100 ft. S. of Solimar Community, Solimar Beach","Beach access over riprap revetment, roadside parking"
Ventura,Yes,Yes,34.30225,-119.34687,Rincon Parkway (South),"Along old Pacific Coast Hwy., N. and S. of Solimar Beach",Roadside camping for self-contained RVs
Ventura,Yes,Yes,34.291592,-119.338052,Emma Wood State Beach,"S. end of old Pacific Coast Hwy., N. of West Main St., Ventura","Day use, camping (RVs only)"
Ventura,Yes,Yes,34.282182,-119.316777,Emma Wood Group Camp,"Off Main St., W. of the Ventura River bridge, Ventura","Day use, beach access, group camping"
Ventura,No,No,34.275182,-119.308707,Seaside Wilderness Park,"Seaward of Hwy. 101, W. of Ventura River, Ventura","Undeveloped park at river mouth, access on foot from Emma Wood Group Camp"
Ventura,No,No,34.274333,-119.307648,Ventura River,"River mouth seaward of Hwy. 101, W. of Fairgrounds","Major river drains Santa Ynez Mountains, supports steelhead trout"
Ventura,No,No,34.285189,-119.305322,Ventura River Trail,"E. side of the Ventura River, Ventura",Multi-use trail starts at Olive St. 1 block N. of Main St.
Ventura,No,No,34.281572,-119.306127,Omer Rains Trail,Along the shoreline from Ventura River E. to San Buenaventura State Beach,"Paved multi-use path, starts at W. Main St. bridge over Ventura River"
Ventura,Yes,No,34.279183,-119.290785,San Buenaventura,65 mi. N.W. of Los Angeles,"Historic city, lodging, restaurants, visitor attractions"
Ventura,Yes,Yes,34.273517,-119.305474,Ventura County Fairgrounds Beach,Between the Ventura River and Surfer's Point at Seaside Park,"Cobble beach, surfing, fee for parking"
Ventura,Yes,No,34.274062,-119.300166,Surfer's Point at Seaside Park,"Foot of Figueroa St., Ventura",Surf spot
Ventura,Yes,No,34.275729,-119.293967,Promenade Park,"From foot of Figueroa St. E. to San Buenaventura State Beach, Ventura","Paved promenade, play equipment, ramps to beach"
Ventura,Yes,No,34.275975,-119.290531,Ventura Pier,"E. of the foot of California St., Ventura","Restaurants, part of San Buenaventura State Beach, fee parking"
Ventura,Yes,Yes,34.269512,-119.280055,San Buenaventura State Beach,"From the Ventura Pier S. to Marina Park, Ventura",Swimming beach
Ventura,Yes,No,34.262862,-119.27441,Seaward Avenue Access,"End of S. Seaward Ave., Ventura","Access to San Buenaventura State Beach, limited parking"
Ventura,Yes,No,34.253646999999994,-119.268628,Marina Park,"S. end of Pierpoint Blvd., Ventura","Harbor beach and ocean beach, small boat pier"
Ventura,Yes,No,34.249656,-119.263292,Ventura Harbor Boat Launch,"Anchors Way Dr., Ventura Harbor","Launch ramp open 24 hours, fee for parking"
Ventura,Yes,Yes,34.249053,-119.265119,Ventura Harbor,"W. of Harbor Blvd. at Anchors Way Dr., Ventura","Marinas, boating facilities, restaurants, shops"
Ventura,Yes,No,34.248256,-119.266932,Channel Islands National Park Visitor Center,"End of Spinnaker Dr., Ventura Harbor","Interpretive exhibits, bookshop, information about the Channel Islands"
Ventura,Yes,No,34.246779,-119.267784,Harbor Cove Beach (Ventura Harbor),"Spinnaker Dr., Ventura Harbor",Swimming beach N. of the harbor jetty
Ventura,Yes,No,34.240122,-119.265348,Surfer's Knoll,"Spinnaker Dr., Ventura Harbor",Surf spot
Ventura,No,No,34.234637,-119.265529,Santa Clara River,S. of Ventura Harbor,"River mouth is natural preserve, part of McGrath State Beach"
Ventura,Yes,Yes,34.229134,-119.25873,McGrath State Beach,"Along Harbor Blvd., 1.2 mi. S. of Spinnaker Dr.","Sometimes closed due to flooding, call ahead"
Ventura,Yes,No,34.230037,-119.260175,Santa Clara Estuary Natural Preserve,"Near entrance kiosk, McGrath State Beach, off Harbor Blvd.","Natural area at mouth of Santa Clara River, McGrath State Beach"
Ventura,Yes,No,34.200521,-119.247413,Mandalay Beach Park,"End of W. 5th St., W. of Harbor Blvd., Oxnard","Open space, dunes, on-street parking"
Ventura,Yes,No,34.186316999999995,-119.242043,Oxnard Shores,"West of Mandalay Beach Rd., S. of W. 5th St., Oxnard","Beach access from Mandalay Beach Rd. near Channel Way and at Neptune Square, on-street parking"
Ventura,Yes,Yes,34.182754,-119.239669,Oxnard Beach Park,"W. of Harbor Blvd. between Beach Way and Falkirk Ave., Oxnard","Landscaped park, play equipment, fee for parking"
Ventura,Yes,No,34.189127,-119.22547,Channel Islands Harbor - North,"Off Wooley Rd., one-quarter mi. W. of Victoria Ave., Oxnard","Waterfront promenade, marina views"
Ventura,Yes,Yes,34.164821,-119.227554,Ventura County Maritime Museum,"3900 Bluefin Circle, Oxnard","Maritime art, ship models, exhibits"
Ventura,Yes,No,34.169709999999995,-119.226326,Peninsula Park,"Peninsula Rd., .5 mi. S. of Channel Islands Blvd., Oxnard",Tennis courts
Ventura,Yes,No,34.164478,-119.230387,Hollywood Beach,"Along Ocean Dr. between Channel Islands Blvd. and San Miguel Ave., Oxnard",Wide swimming beach
Ventura,Yes,Yes,34.164293,-119.224312,Channel Islands Harbor,"W. of Victoria Ave., S. of Channel Islands Blvd., Oxnard","Commercial and recreational boating, sport fishing, excursions"
Ventura,Yes,No,34.159617,-119.224959,Channel View Park,End of S. Harbor Blvd.,Views of Channel Islands Harbor entrance
Ventura,Yes,No,34.157283,-119.224633,Silver Strand Beach (North),San Nicholas Ave. at Ocean Dr.,Main entrance to Silver Strand Beach
Ventura,Yes,No,34.154566,-119.222252,Silver Strand Beach,"Along Ocean Dr. S. of San Nicholas Ave., Oxnard",Wide swimming beach
Ventura,No,No,34.149761,-119.208283,Port of Hueneme,"W. end of Hueneme Rd., Port Hueneme","Major port facility, sportfishing"
Ventura,Yes,No,34.147808000000005,-119.199042,City of Port Hueneme,N. and E. of Port Hueneme Harbor,Community located next to Port of Hueneme
Ventura,Yes,No,34.169755,-119.195783,U.S. Navy Seabee Museum,"W. side of Ventura Rd., .4 mi. S. of Channel Islands Blvd., Port Hueneme","Exhibits about the Naval Construction Battalion (""Seebees"") and U.S. Navy Civil Engineer Corps"
Ventura,Yes,Yes,34.142545,-119.196381,Port Hueneme Beach Park,"S. end of Ventura Rd., Port Hueneme","Wide beach, lawns, bicycle path, fee for parking"
Ventura,Yes,Yes,34.141256,-119.194136,Port Hueneme Fishing Pier,Port Hueneme Beach Park,Fee for parking
Ventura,Yes,No,34.137277000000005,-119.186254,Ormond Beach,"Foot of Perkins Rd., S. of Port Hueneme","Open space area, access on foot from Port Hueneme Beach Park"
Ventura,Yes,No,34.16050300000001,-119.18713,Bubbling Springs Park,"Bard Rd. .5 mi. E. of N. Ventura Rd., Port Hueneme","Landscaped park, playground"
Ventura,Yes,Yes,34.087452,-119.063301,Point Mugu Beach,"At Point Mugu Rock, off Pacific Coast Hwy.",Fee for parking
Ventura,Yes,No,34.101215,-119.094114,Mugu Lagoon,"Naval Base Ventura County, N. of Point Mugu Rock","Military base, restricted entry, group tours for birders can be arranged"
Ventura,Yes,Yes,34.110561,-119.00985,Point Mugu State Park,Point Mugu E. to Sycamore Canyon,"5 miles of coastline, inland canyons, trails, camping"
Ventura,Yes,Yes,34.086263,-119.036873,La Jolla Valley,Inland of Hwy. One and Thornhill Broome Beach,Trails lead into backcountry of Point Mugu State Park
Ventura,Yes,Yes,34.082996,-119.035834,Thornhill Broome Beach,"Off Pacific Coast Hwy., 1.5 mi. S. of Point Mugu Rock","Campsites seaward of highway, trails into Point Mugu State Park on inland side"
Ventura,Yes,Yes,34.072959999999995,-119.014046,Sycamore Canyon Campground,Inland of Pacific Coast Hwy. and Sycamore Cove,"Shady campground, inland trail access, part of Point Mugu State Park"
Ventura,Yes,Yes,34.069895,-119.012803,Sycamore Cove Beach,"Off Pacific Coast Hwy., 4.5 mi. S. of Point Mugu Rock","Swimming, surfing, part of Point Mugu State Park"
Ventura,Yes,No,34.062127000000004,-118.985622,Beach Access (Deer Creek Rd.),"Seaward of Pacific Coast Hwy. at Deer Creek Rd., Malibu","Informal beach access, roadside parking"
Ventura,Yes,No,34.052479,-118.962172,County Line Beach (Malibu),"Seaward of Pacific Coast Hwy. at Yerba Buena Rd., Malibu","Popular for surfing and kitesurfing, not actually at the County line"
Los Angeles,Yes,No,34.047352000000004,-118.95024599999999,Staircase Beach,"40000 Pacific Coast Hwy., Malibu","Beach access, .5 mi. S. of Yerba Buena Rd., part of Leo Carrillo State Park"
Ventura,Yes,Yes,34.109939000000004,-118.937581,Circle X Ranch,"Yerba Buena Rd., 5.4 mi. N. of Pacific Coast Hwy., Malibu","Group campground, hiking, part of Santa Monica Mts. Nat'l Recreation Area"
Los Angeles,Yes,Yes,34.044943,-118.933525,Leo Carrillo State Park,"36000 block of Pacific Coast Hwy., Malibu","Swimming, surfing, nature center"
Los Angeles,Yes,Yes,34.089012,-118.890717,Arroyo Sequit,"34138 Mulholland Hwy., Malibu","Picnicking, loop trail"
Los Angeles,Yes,Yes,34.042934,-118.915565,Nicholas Canyon County Beach,"33850 Pacific Coast Hwy., Malibu","Swimming, surfing"
Los Angeles,Yes,Yes,34.061274,-118.876983,Charmlee Wilderness Park,"2577 S. Encinal Canyon Rd., Malibu","Picnicking, panoramic views, fee for parking"
Los Angeles,Yes,Yes,34.040611,-118.89198600000002,El Pescador State Beach,"32900 Pacific Coast Hwy., Malibu",Trail from parking area down to beach
Los Angeles,Yes,Yes,34.039715,-118.887894,La Piedra State Beach,"32700 Pacific Coast Hwy., Malibu",Trail from parking area down to beach
Los Angeles,Yes,Yes,34.038685,-118.874947,El Matador State Beach,"32350 Pacific Coast Hwy., Malibu",Trail from parking area down to beach
Los Angeles,Yes,No,34.038345,-118.868718,Lechuza Beach (West Accessway),"Broad Beach Rd., at West Sea Level Drive, Malibu","Path and stairway at West Sea Level Drive., on-street parking"
Los Angeles,Yes,No,34.036893,-118.865705,Lechuza Beach (Central Accessway),"Broad Beach Rd., at Bunnie Lane, Malibu","Path and stairway opposite Bunnie Ln., on-street parking"
Los Angeles,Yes,No,34.036336,-118.862264,Lechuza Beach (East Accessway),"Broad Beach Rd., at East Sea Level Drive, Malibu","Path and stairway at East Sea Level Drive., on-street parking"
Los Angeles,Yes,No,34.0356,-118.856245,Broad Beach (West Accessway),"31344 Broad Beach Rd., Malibu",Beach access via gate and stairway; on-street parking
Los Angeles,No,No,34.034548,-118.85193,Broad Beach (East Accessway),"31200 Broad Beach Rd., Malibu",Beach access via gate and stairway; on-street parking
Los Angeles,Yes,Yes,34.019523,-118.828146,Zuma Beach County Park,"30000 block of Pacific Coast Hwy., Malibu","Over 2,000 parking spaces, swimming, surfing, cafes"
Los Angeles,Yes,No,34.0314,-118.812204,Zuma and Trancas Canyons,"End of Busch and Bonsall drives, Malibu",Inland trails
Los Angeles,Yes,No,34.011998,-118.817892,Westward Beach,"Along Westward Beach Rd., Malibu",Shoulder parking
Los Angeles,No,No,34.011145,-118.816418,Point Dume Whale Watch,"Corner of Westward Beach Rd. and Birdview Ave., Malibu","Bluff stairway and viewing area, enter behind restaurant at corner of Birdview Ave."
Los Angeles,Yes,Yes,34.002003,-118.808735,Point Dume State Beach,"End of Westward Beach Rd., Malibu","Swimming, surfing"
Los Angeles,Yes,No,34.004974,-118.805079,Point Dume Natural Preserve,"Cliffside Drive, Malibu","Blufftop trails, limited roadside parking"
Los Angeles,No,No,34.00244,-118.805168,Dume Cove,"Off Cliffside Dr., E. of Point Dume",Access on foot via Point Dume Natural Preserve and stairs
Los Angeles,Yes,Yes,34.020128,-118.786449,Paradise Cove,"28128 Pacific Coast Hwy., Malibu","Private operated facility, restaurant, no fee for walk-ins"
Los Angeles,Yes,No,34.024587,-118.770779,Escondido Beach,"27400 block of Pacific Coast Hwy., Malibu","Beach access via gate and stairs, limited on-street parking"
Los Angeles,No,No,34.025656,-118.76568600000002,Escondido Creek Stairway,"27150 Pacific Coast Hwy., Malibu",Stairway from Pacific Coast Highway to Escondido Beach
Los Angeles,Yes,No,34.034677,-118.776418,Escondido Canyon Park,"Off Pacific Coast Hwy. 1 mi. up Winding Way, Malibu","Trail, waterfall, park at Winding Way and Pacific Coast Hwy. and walk in"
Los Angeles,Yes,No,34.038225,-118.79348600000002,Ramirez Canyon Park,"End of Ramirez Canyon Rd., Malibu","Inland site, access by reservation only"
Los Angeles,No,No,34.030659,-118.75103,Latigo Shore Beach,"Latigo Shore Dr. and Pacific Coast Hwy., Malibu","Stairs to beach at east end of condominiums on Latigo Shore Dr., limited parking"
Los Angeles,Yes,No,34.035084999999995,-118.744547,Solstice Canyon,"3700 Solstice Canyon Rd., off Corral Canyon Rd., Malibu","Hiking and equestrian trails, part of Santa Monica Mountains Nat'l Recreation Area"
Los Angeles,Yes,Yes,34.07973,-118.775314,Castro Crest,"W. of end of Corral Canyon Rd., Santa Monica Mts.","Backbone Trail access from Corral Canyon Rd., part of Santa Monica Mountains Nat'l Recreation Area"
Los Angeles,Yes,Yes,34.034095,-118.73821,Malibu Beach RV Park,"25801 Pacific Coast Hwy., Malibu",RV and tent camping
Los Angeles,Yes,No,34.033176,-118.733936,Dan Blocker Beach,"26000 block of Pacific Coast Hwy., Malibu","Sand and cobble beach, shoulder parking"
Los Angeles,Yes,Yes,34.032293,-118.746208,Overlook (Dan Blocker Beach),"Seaward of Pacific Coast Hwy., .25 mi. E. of Latigo Shore Dr.","Blufftop picnic area, fee parking"
Los Angeles,Yes,Yes,34.034083,-118.734651,Corral Canyon Park,"25623 Pacific Coast Hwy., Malibu","Equestrian parking, trails, pedestrian access to beach via underpass, fee for parking"
Los Angeles,Yes,No,34.096723,-118.814019,Rocky Oaks,Mulholland Hwy. and Kanan Rd.,"Loop trail, part of Santa Monica Mountains Nat'l Recreation Area"
Los Angeles,Yes,No,34.113471000000004,-118.779477,Peter Strauss Ranch,30000 Mulholland Hwy. at Troutdale Dr.,"Conference center, trails, shady lawns, part of Santa Monica Mountains Nat'l Recreation Area"
Los Angeles,Yes,No,34.11486,-118.753195,Paramount Ranch,Cornell Rd. .4 mi. N. of Mulholland Hwy.,"Trails, movie film sets, part of Santa Monica Mountains Nat'l Recreation Area"
Los Angeles,Yes,No,34.104377,-118.726452,Mulholland Scenic Parkway,Through Santa Monica Mtns. from Leo Carrillo State Park to Hollywood Hills,"Scenic drive, overlooks"
Los Angeles,Yes,No,34.104167,-118.71128799999998,Las Virgenes View Park,"N.E. corner, Las Virgenes Rd. and Mulholland Hwy., Calabasas","Open space, trails"
Los Angeles,Yes,Yes,34.10273,-118.707136,Santa Monica Mountains Nat'l Recreation Area Visitor Center,"26800 Mulholland Hwy., Calabasas","Exhibits and information, part of historic King Gillette Ranch (no-fee parking at visitor center)"
Los Angeles,Yes,Yes,34.100026,-118.712472,Malibu Creek State Park,"Along Las Virgenes Rd., 4 mi. S. of Hwy. 101, Calabasas","Day-use, camping, hiking"
Los Angeles,Yes,Yes,34.085614,-118.704572,Tapia Park,"Las Virgenes Rd./Malibu Canyon Rd., Calabasas",Day-use unit of Malibu Creek State Park
Los Angeles,Yes,No,34.112790999999994,-118.651443,Calabasas Peak,"Stunt Rd., off Mulholland Hwy., Calabasas",Hiking trail starts 1 mile from Mulholland Hwy.
Los Angeles,Yes,No,34.095121,-118.648835,Cold Creek Canyon,"Stunt Rd., S. of Mulholland Hwy., Calabasas",Trail begins at Stunt Rd. 1.1 mile from Mulholland Hwy.; call for info
Los Angeles,No,No,34.03192,-118.721665,Stairway 1 (Puerco Beach),"25118 Malibu Rd., Malibu","Beach access through gate between houses, limited on-street parking"
Los Angeles,No,No,34.031584,-118.713647,Stairway 2 (Puerco Beach),"24714 Malibu Rd., Malibu","Beach access through gate between houses, limited on-street parking"
